82.54
82.45
82.64
83.42
84.11
85.06
84.38
84.04
83.97
84.35
84.63
84.66
84.23
84.19
84.47
85.1
85.58
85.63
85.99
86.13
86.26
86.55
86.74
86.81
86.51
86.68
87.72
88.22
88.7
88.66
88.53
88.46
88.82
88.84
88.84
89
88.74
88.71
89.82
90.65
90.81
90.78
90.56
90.18
90.57
91.04
91.33
91.44
91.31
91.32
92.65
92.94
93.39
93.86
93.39
92.97
93.44
93.28
92.63
92.21
91.41
91.38
92.1
92.43
92.22
92.38
92.03
91.84
91.77
91.78
91.92
92.08
91.5
91.55
92.67
93.06
93.23
93.43
93.79
93.66
93.58
93.91
93.98
94.33
94.79
94.74
96.27
96.8
96.7
96.52
96.64
96.25
96.83
97.71
97.57
97.63
97.96
98.1
99.29
99.63
99.32
99.14
99.33
99.27
99.66
99.8
99.44
99.67
98.4
98.29
99.96
100.02
100.26
100.31
100.12
99.43
99.93
99.8
99.49
99.84
98.45
98.2
99.57
99.91
99.98
100.06
99.44
99.37
99.89
99.93
99.57
99.57
98.09
98.11
100.01
100.4
100.93
100.82
100.15
100.03
100.78
100.63
100.19
99.86
98.78
98.28
100.48
100.93
101.33
101.5
100.87
100.83
101.49
101.69
100.71
100.74
100.05
99.85
101.86
103.35
103.08
102.53
101.89
102.12
103.15
103.64
102.53
102.37
101.15
100.51
102.69
103.68
104.55
104.57
104.16
103.46
105.03
104.49
103.43
103.02
101.73
101.45
103.53
104.6
104.87
105.27
103.46
103.34
104.76
104.39
103.66
103.4
102.57
101.99
103.67
104.46
104.2
105.5
103.38
103.12
103.92
103.8
103.24
103.1
102.76
102.27
103.8
104.36
104.7
104.91
104.53
104.41
105.29
105.69
105.96
105.97
106.25
106.74
109.49
112.07
113.17
114.37
114.39
114.17
115.62
116.86
116.82
116.36
115.44
115.89
118.22
119.75
119.27
119.79
119.33
120.24
121.18
120.65
119.39
118.56
118.36
118.54
121.26
122.55
123.83
123.46
122.52
122.39
