83.68
84.06
84.44
84.67
85.01
85.04
84.87
85.08
85.16
85.39
85.43
85.54
85.06
85.63
86.22
86.37
86.43
86.54
86.39
86.75
87.13
87.12
86.93
87.04
86.97
87.31
87.69
88.08
88.46
88.46
88.29
88.58
88.4
88.19
88.3
88.51
88.17
88.36
88.77
89.25
89.48
89.61
89.32
89.7
89.83
90.08
90.62
90.99
90.98
91.18
91.91
92.26
92.79
93.18
92.93
92.87
92.84
92.79
92.32
92.07
91.67
92.06
92.24
92.39
92.52
92.65
92.19
92.7
92.49
92.59
92.74
93.01
92.79
93.36
93.85
94.14
94.27
94.26
93.95
94.19
94.15
94.29
94.41
94.88
94.6
95.07
95.9
96.24
96.31
96.39
95.91
96.46
96.43
96.69
96.99
97.41
97.03
97.49
98.39
98.56
98.51
98.56
98.05
98.76
98.51
98.71
98.54
98.9
98.34
98.65
99.46
99.35
99.39
99.57
99.22
99.72
99.52
99.39
99.35
99.73
99.09
99.7
100.21
100.18
100.21
100.16
99.78
100.26
99.89
99.92
99.75
99.82
98.7
99.42
100.17
100.3
100.56
100.49
100.00
100.36
99.99
100.07
99.86
100.09
99.02
99.31
100.09
100.18
100.65
100.8
100.39
100.74
100.5
100.54
100.55
100.9
100.57
100.73
101.47
101.57
101.59
101.58
101.17
101.74
101.58
101.7
101.8
102.16
102.06
102.05
103.22
103.43
103.92
103.93
103.8
104.35
104.12
104.24
104
104.1
103.52
103.64
104.55
104.93
105.06
105.35
105.11
105.67
105.28
105.2
105.27
105.78
105.24
105.27
105.34
105.32
105.49
105.58
106.01
105.89
105.3
105.27
105.5
105.75
106.03
106.07
106.8
107.02
107.38
107.57
107.64
108.38
108.16
108.64
109.09
109.34
109.51
110.49
112.26
112.78
113.63
114.6
114.94
115.49
114.9
116.32
116.81
116.7
117.22
118.55
119.76
120.55
120.46
120.71
120.77
122.1
121.4
121.61
121.32
121.49
121.2
122.35
122.65
123.41
123.59
123.78
124.03
124.82
